id,,,RIL_1,RIL_103,RIL_104,RIL_113,RIL_115,RIL_12,RIL_123,RIL_124,RIL_131,RIL_136,RIL_143,RIL_146,RIL_147,RIL_15,RIL_150,RIL_154,RIL_155,RIL_16,RIL_164,RIL_166,RIL_171,RIL_174,RIL_175,RIL_176,RIL_182,RIL_183,RIL_184,RIL_187,RIL_190,RIL_193,RIL_198,RIL_199,RIL_2,RIL_201,RIL_204,RIL_205,RIL_206,RIL_207,RIL_208,RIL_21,RIL_211,RIL_212,RIL_213,RIL_215,RIL_222,RIL_223,RIL_225,RIL_228,RIL_229,RIL_23,RIL_232,RIL_234,RIL_235,RIL_240,RIL_242,RIL_243,RIL_248,RIL_25,RIL_250,RIL_251,RIL_253,RIL_255,RIL_256,RIL_259,RIL_264,RIL_265,RIL_267,RIL_268,RIL_270,RIL_277,RIL_281,RIL_282,RIL_284,RIL_285,RIL_288,RIL_289,RIL_290,RIL_294,RIL_30,RIL_300,RIL_301,RIL_303,RIL_308,RIL_31,RIL_311,RIL_318,RIL_325,RIL_329,RIL_332,RIL_337,RIL_339,RIL_340,RIL_341,RIL_344,RIL_346,RIL_347,RIL_353,RIL_354,RIL_355,RIL_357,RIL_359,RIL_36,RIL_360,RIL_363,RIL_373,RIL_376,RIL_380,RIL_39,RIL_42,RIL_46,RIL_53,RIL_60,RIL_63,RIL_65,RIL_66,RIL_69,RIL_7,RIL_70,RIL_73,RIL_76,RIL_80,RIL_89,RIL_9,RIL_93,RIL_5,RIL_18,RIL_20,RIL_29,RIL_41,RIL_44,RIL_52,RIL_56,RIL_68,RIL_78,RIL_88,RIL_194,RIL_195,RIL_231,RIL_236,RIL_261,RIL_278,RIL_307,RIL_312,RIL_328,RIL_331,RIL_348,RIL_352,RIL_366,RIL_367,RIL_368,RIL_370
A01x24654771,A01,86.7004995363148,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,BB,AA,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x24765142,A01,87.108581714846,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,BB,AA,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x24861483,A01,87.9351349822904,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,BB,AA,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x24934054,A01,88.3432591707626,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,BB,AA,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x24975652,A01,88.7514253692459,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x25021670,A01,89.1595915678002,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x25071323,A01,89.5676296351944,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,BB,AA,BB,AA,BB,AA,AA,AA,BB,BB,AA,AA,AA,BB,AA,BB,AA,AA,BB,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x25154492,A01,91.2629442745622,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,AA,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x25264441,A01,92.0893672482857,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x25358217,A01,92.497491436975,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x25419156,A01,92.9056576243034,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x25453300,A01,93.3139344419014,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,-,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x25527815,A01,93.7221265215101,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,BB,AA,AA,BB,BB,BB,BB,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,-,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x25689263,A01,94.9777792083809,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,BB,AA,AA,BB,BB,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x25722607,A01,95.3858606749228,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x25764424,A01,95.7939848634651,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,BB,AA,BB,AA,BB,BB,BB,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x25857251,A01,96.6205381308745,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x55381,A01,97.0286623193463,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x32695,A01,97.4368290261305,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x7649,A01,97.8399539826107,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x25928771,A01,98.2513964249419,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,-,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,AA,BB,AA,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x25975189,A01,99.0848380045782,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,BB,BB,-,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x26027978,A01,99.4963212732475,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,-,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x26061276,A01,99.9078469076146,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,BB,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,-,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x26133588,A01,100.319372541946,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,BB,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,-,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x26248761,A01,100.730898176314,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,-,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x26378441,A01,101.142381445055,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,BB,AA,AA,BB,BB,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,-,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,BB,AA,AA,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x26495518,A01,101.975779933663,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,BB,AA,BB,-,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A01x26649666,A01,102.809178426544,AA,AA,BB,BB,BB,BB,BB,BB,AA,BB,BB,BB,AA,BB,BB,AA,AA,BB,AA,BB,BB,BB,AA,AA,BB,AA,BB,AA,AA,BB,BB,AA,AA,AA,AA,AA,BB,BB,BB,AA,BB,BB,AA,BB,BB,AA,BB,BB,AA,AA,AA,AA,BB,BB,AA,BB,AA,BB,AA,BB,BB,AA,AA,AA,BB,AA,AA,BB,AA,BB,AA,BB,BB,BB,AA,AA,AA,BB,AA,AA,BB,AA,AA,AA,AA,AA,BB,-,BB,BB,AA,BB,BB,BB,AA,AA,AA,AA,AA,AA,BB,BB,BB,AA,AA,AA,AA,BB,BB,AA,AA,AA,AA,AA,AA,AA,AA,AA,BB,BB,AA,BB,BB,BB,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
